8.416175842285156e-05, 109286, 0
0.021904945373535156, 109286, 0
0.027111053466796875, 109286, 0
0.03464007377624512, 109285, -3
0.04068946838378906, 109284, -87
0.04597830772399902, 109284, -87
0.052405357360839844, 109282, -42
0.05753183364868164, 109282, -113
0.06363916397094727, 109280, -183
0.06902599334716797, 109279, -189
0.07509946823120117, 109278, -218
0.08242511749267578, 109276, -236
0.08756542205810547, 109274, -261
0.09382104873657227, 109272, -286
0.09921503067016602, 109270, -294
0.1052548885345459, 109268, -311
0.11127972602844238, 109266, -328
0.1168363094329834, 109264, -341
0.12311959266662598, 109262, -356
0.12852072715759277, 109260, -366
0.13533544540405273, 109258, -373
0.1417088508605957, 109254, -380
0.1470324993133545, 109253, -389
0.1534879207611084, 109250, -395
0.1589348316192627, 109248, -401
0.1650097370147705, 109246, -406
0.17106318473815918, 109243, -414
0.17654705047607422, 109240, -418
0.18359017372131348, 109238, -418
0.18898773193359375, 109235, -423
0.19512557983398438, 109233, -424
0.20115995407104492, 109230, -428
0.20668435096740723, 109228, -434
0.21311640739440918, 109225, -436
0.21847152709960938, 109222, -441
0.2246086597442627, 109220, -443
0.23008179664611816, 109217, -448
0.2367992401123047, 109214, -451
0.2431330680847168, 109211, -452
0.24846768379211426, 109208, -451
0.25452113151550293, 109206, -453
0.2600266933441162, 109203, -455
0.26568102836608887, 109200, -451
0.2724740505218506, 109198, -455
0.2776205539703369, 109196, -459
0.2848207950592041, 109192, -458
0.2908775806427002, 109189, -458
0.29645586013793945, 109187, -456
0.3026854991912842, 109184, -456
0.3078901767730713, 109181, -460
0.3139467239379883, 109178, -460
0.319317102432251, 109176, -462
0.3253638744354248, 109174, -467
0.3318138122558594, 109170, -465
0.3380746841430664, 109167, -468
0.3441038131713867, 109164, -469
0.34943699836730957, 109162, -465
0.3554661273956299, 109160, -467
0.3617422580718994, 109156, -462
0.36705446243286133, 109154, -463
0.373319149017334, 109151, -465
0.37866735458374023, 109148, -465
0.3854789733886719, 109146, -467
0.39198803901672363, 109142, -469
0.39734888076782227, 109140, -466
0.40367698669433594, 109137, -468
0.41348862648010254, 109132, -465
0.4188649654388428, 109130, -471
0.42506837844848633, 109127, -473
0.43109965324401855, 109124, -476
0.43767428398132324, 109120, -475
0.4438345432281494, 109118, -471
0.44918012619018555, 109116, -470
0.45535969734191895, 109113, -468
0.4615757465362549, 109110, -462
0.4668407440185547, 109107, -466
0.47315120697021484, 109104, -465
0.4785118103027344, 109102, -469
0.4846057891845703, 109099, -471
0.4916038513183594, 109096, -469
0.4968876838684082, 109093, -470
0.5032100677490234, 109090, -471
0.5085387229919434, 109088, -468
0.5147731304168701, 109084, -471
0.5207924842834473, 109082, -471
0.5260353088378906, 109079, -470
0.532691240310669, 109076, -477
0.5389037132263184, 109073, -472
0.5450069904327393, 109070, -471
0.5510396957397461, 109068, -469
0.5565173625946045, 109065, -467
0.5627114772796631, 109062, -466
0.5679116249084473, 109059, -465
0.5740966796875, 109056, -468
0.5794377326965332, 109054, -472
0.5854899883270264, 109052, -471
0.5927166938781738, 109048, -472
0.5979406833648682, 109045, -473
0.6039779186248779, 109042, -470
0.6093142032623291, 109039, -472
0.6153254508972168, 109037, -470
0.6213505268096924, 109034, -472
0.6268413066864014, 109032, -474
0.6332993507385254, 109029, -470
0.6394646167755127, 109025, -473
0.6455080509185791, 109023, -471
0.6517641544342041, 109020, -465
0.6572098731994629, 109018, -469
0.6635932922363281, 109015, -465
0.6689643859863281, 109012, -465
0.6750297546386719, 109009, -471
0.6810426712036133, 109006, -473
0.686539888381958, 109004, -476
0.6937570571899414, 109000, -477
0.6991291046142578, 108998, -472
0.7052030563354492, 108995, -476
0.7112278938293457, 108992, -471
0.7167408466339111, 108989, -465
0.7230026721954346, 108986, -471
0.7281341552734375, 108984, -470
0.7344362735748291, 108981, -471
0.7411837577819824, 108978, -472
0.7466528415679932, 108975, -469
0.7530722618103027, 108972, -470
0.7584395408630371, 108970, -466
0.7645747661590576, 108967, -465
0.7700562477111816, 108964, -470
0.775752067565918, 108961, -469
0.7821040153503418, 108958, -474
0.7874469757080078, 108956, -476
0.7947657108306885, 108952, -475
0.8007543087005615, 108950, -474
0.8089632987976074, 108946, -469
0.8161957263946533, 108942, -468
0.822737455368042, 108940, -467
0.8279902935028076, 108936, -466
0.8341701030731201, 108934, -469
0.8395485877990723, 108931, -468
0.8466074466705322, 108928, -473
0.852832555770874, 108925, -472
0.8580582141876221, 108922, -468
0.8640792369842529, 108920, -471
0.8694357872009277, 108917, -469
0.8756771087646484, 108914, -468
0.8820469379425049, 108911, -473
0.8873956203460693, 108909, -475
0.8945393562316895, 108906, -475
0.9000310897827148, 108902, -473
0.9057426452636719, 108900, -472
0.9121179580688477, 108897, -469
0.9174535274505615, 108895, -467
0.9237675666809082, 108892, -464
0.9291064739227295, 108890, -471
0.9353430271148682, 108886, -467
0.9416005611419678, 108883, -473
0.9478731155395508, 108880, -475
0.9539310932159424, 108877, -473
0.960921049118042, 108874, -476
0.9664227962493896, 108872, -471
0.9726402759552002, 108869, -468
0.9778435230255127, 108866, -473
0.9839277267456055, 108863, -471
0.9892818927764893, 108860, -475
0.9966509342193604, 108857, -473
1.0028297901153564, 108854, -469
